theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
1.75,9,980094535,1.684052799471466,-0.06594720052853398,0.06594720052853398,0.004349033257550672,0.06645832996682244
1.75,10,769775451,1.6669225666556324,-0.08307743334436757,0.08307743334436757,0.006901859931087836,0.07068700426461681
1.75,11,1914879823,1.7701972042253955,0.020197204225395504,0.020197204225395504,0.000407927058522334,0.05993832438397176
1.75,12,2074780751,1.7620283231565146,0.012028323156514587,0.012028323156514587,0.00014468055795754503,0.05529245754163805
1.75,13,900340291,1.722095805819276,-0.027904194180724096,0.027904194180724096,0.0007786440528755565,0.03952591977122519
1.75,14,519771699,1.6718640833048972,-0.07813591669510278,0.07813591669510278,0.006105221477784042,0.06979819896350199
1.75,15,568894409,1.7418245604280607,-0.008175439571939336,0.008175439571939336,6.683781219443163e-05,0.03598895520608245
1.75,16,553401170,1.7308573067380357,-0.019142693261964272,0.019142693261964272,0.00036644270532165235,0.029199465474724805
1.75,17,42646390,1.7489528589304897,-0.0010471410695103156,0.0010471410695103156,1.0965044194552076e-06,0.04429430566263365
1.75,18,1221061464,1.552488062457338,-0.19751193754266194,0.19751193754266194,0.03901096547185639,0.08178142353449504
1.75,19,620095089,1.8406253431724777,0.09062534317247772,0.09062534317247772,0.008212952825129355,0.05286723382581951
1.75,20,1345045239,1.7494424569260656,-0.0005575430739344078,0.0005575430739344078,3.1085427929222856e-07,0.04480258527876294
1.75,21,1676592419,1.7267415195192075,-0.023258480480792487,0.023258480480792487,0.0005409569142754052,0.03367825625643937
1.75,22,637168571,1.5952155268547723,-0.1547844731452277,0.1547844731452277,0.023958233126845713,0.07219820597758962
1.75,23,43316759,1.7295311596154612,-0.020468840384538778,0.020468840384538778,0.00041897342668772557,0.030404451179139855
1.75,24,1239817283,1.7189255109650012,-0.031074489034998765,0.031074489034998765,0.0009656238687862584,0.04321716748359416
1.75,25,354321761,1.7286983697170952,-0.02130163028290477,0.02130163028290477,0.0004537594527095656,0.031309072225202815
1.75,26,1341659232,1.7240419665364402,-0.02595803346355985,0.02595803346355985,0.0006738195012952929,0.037111044787574085
1.75,27,667799598,1.655170881090101,-0.09482911890989909,0.09482911890989909,0.008992561793227782,0.07191367569551439
1.75,28,1833781567,1.7029049230008355,-0.04709507699916449,0.04709507699916449,0.0022179462775572317,0.05714224670992933
